,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWine_PerIncome,MntFruit_PerIncome,MntMeat_PerIncome,MntFish_PerIncome,MntSweet_PerIncome,MntGold_PerIncome,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,Education_2n Cycle,Education_Bachelors,Education_HighSchool,Education_Master,Education_PhD,Dt_Custom_Weekday_0,Dt_Custom_Weekday_1,Dt_Custom_Weekday_2,Dt_Custom_Weekday_3,Dt_Custom_Weekday_4,Dt_Custom_Weekday_5,Dt_Custom_Weekday_6,Dt_Customer_Season_Autumn,Dt_Customer_Season_Spring,Dt_Customer_Season_Summer,Dt_Customer_Season_Winter
1564,1985,44322.0,1,0,30,3.828641396489095,0.0,3.6888794541139363,1.0986122886681098,0.0,1.0986122886681098,2,3,0,3,8,0,0,0,0,0,0,0,-7.563742230827643,0.0,-7.703504173202802,-10.293771338648629,0.0,-10.293771338648629,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1565,1952,47958.0,0,1,8,5.5909869805108565,2.3978952727983707,4.477336814478207,2.70805020110221,1.0986122886681098,3.091042453358316,2,6,3,5,5,0,0,0,0,0,0,0,-5.880241106903163,-9.073332814615648,-6.993891272935813,-8.763177886311809,-10.37261579874591,-8.380185634055703,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1566,1964,63972.0,0,1,93,6.833031732786201,4.143134726391533,5.537334267018537,0.0,2.4849066497880004,2.4849066497880004,4,5,4,10,4,0,1,0,0,0,0,0,-4.9263162143845065,-7.616213220779174,-6.222013680152171,0.0,-9.274441297382706,-9.274441297382706,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1567,1954,75315.0,0,1,14,6.129050210060545,2.70805020110221,5.14166355650266,4.955827057601261,3.1354942159291497,3.4339872044851463,2,5,4,12,2,0,0,0,0,0,0,0,-5.7935315676363155,-9.21453157659465,-6.780918221194201,-6.9667547200956,-8.787087561767711,-8.488594573211715,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1568,1950,55517.0,1,1,53,6.180016653652572,0.0,4.68213122712422,0.0,1.791759469228055,3.58351893845611,5,11,1,6,9,0,0,0,0,0,0,1,-5.437575086046006,0.0,-6.935460512574359,0.0,-9.825832270470523,-8.034072801242468,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1569,1957,75283.0,1,2,26,6.597145701886651,2.1972245773362196,5.19295685089021,2.4849066497880004,2.9444389791664403,4.189654742026425,11,6,3,5,4,0,0,0,0,0,0,0,-5.3250111033606204,-9.724932227911053,-6.729199954357061,-9.437250155459271,-8.97771782608083,-7.7325020632208465,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1570,1946,82800.0,0,0,23,6.913737350659685,3.091042453358316,4.74493212836325,4.07753744390572,4.219507705176107,3.8066624897703196,1,7,6,12,3,0,0,1,1,0,0,1,-5.103593170273612,-8.92628806757498,-7.272398392570047,-7.939793077027577,-7.79782281575719,-8.210668031162976,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1571,1954,38998.0,1,1,92,3.5263605246161616,0.0,2.6390573296152584,0.0,0.0,1.6094379124341003,3,2,0,3,8,0,0,0,0,0,1,0,-7.738052297689316,-11.264412822305477,-8.625355492690218,0.0,0.0,-9.654974909871378,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1572,1991,90638.0,0,0,29,7.052721049232323,4.787491742782046,6.818924065275521,4.543294782270004,4.969813299576001,4.564348191467836,1,3,4,10,1,0,0,1,0,0,0,1,-5.055054961472741,-7.320284267923017,-5.288851945429542,-7.564481228435059,-7.137962711129062,-7.543427819237227,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1573,1986,27161.0,1,0,41,1.9459101490553132,1.3862943611198906,3.1354942159291497,1.9459101490553132,0.0,2.3978952727983707,1,1,0,3,7,0,0,0,0,0,0,0,-8.95677443135072,-9.516390219286142,-7.767190364476883,-8.95677443135072,0.0,-8.504789307607663,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1574,1977,42014.0,1,0,56,5.497168225293202,2.70805020110221,4.68213122712422,1.3862943611198906,2.70805020110221,3.912023005428146,6,7,1,6,8,0,0,0,0,0,0,1,-5.841737130322369,-8.63085515451336,-6.656774128491351,-9.95261099449568,-8.63085515451336,-7.426882350187425,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1576,1982,45203.0,2,0,4,3.5553480614894135,1.0986122886681098,4.204692619390966,2.302585092994046,2.0794415416798357,3.1780538303479458,1,3,1,3,6,0,0,0,0,0,0,1,-7.8567178543697676,-10.313453627191072,-7.207373296468215,-9.109480822865136,-9.332624374179346,-8.234012085511235,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1577,1947,81574.0,0,0,89,7.132497551660044,0.0,6.142037405587356,3.828641396489095,3.5553480614894135,0.0,1,4,5,8,1,0,1,1,0,0,0,0,-4.869915491628608,0.0,-5.860375637701296,-8.173771646799556,-8.447064981799238,0.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1578,1992,34935.0,0,0,71,3.5263605246161616,1.3862943611198906,4.189654742026425,1.0986122886681098,2.302585092994046,2.995732273553991,1,2,1,4,7,0,0,0,0,0,0,0,-7.628031126930335,-9.768097290426606,-6.964736909520071,-10.055779362878386,-8.85180655855245,-8.158659377992505,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1579,1976,60482.0,0,1,81,5.541263545158426,3.7612001156935624,4.897839799950911,3.6109179126442243,2.6390573296152584,3.1780538303479458,1,7,2,7,7,0,0,0,0,0,0,0,-6.1619847144912425,-7.942048143956106,-6.805408459698757,-8.092330347005444,-9.06419093003441,-8.525194429301722,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1580,1956,34633.0,2,1,31,2.0794415416798357,0.0,1.6094379124341003,0.0,0.0,0.0,1,1,0,2,6,0,0,0,0,0,0,0,-9.066267902613925,-11.145709444293761,-9.536271531859661,0.0,0.0,-11.145709444293761,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1581,1947,78093.0,0,0,53,5.908082938168931,3.4657359027997265,6.459904454377535,2.5649493574615367,3.7612001156935624,2.302585092994046,1,4,7,5,1,0,0,0,0,0,0,0,-6.050719945520724,-8.493066980889928,-5.49889842931212,-9.393853526228117,-8.197602767996091,-9.656217790695608,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1582,1950,82460.0,0,0,78,5.541263545158426,3.8501476017100584,6.35088571671474,3.9512437185814275,3.4657359027997265,2.70805020110221,1,5,3,6,1,0,0,0,0,0,0,0,-6.47195224166241,-8.163068185110777,-5.662330070106097,-8.06197206823941,-8.54747988402111,-9.305165585718626,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1583,1966,45903.0,0,1,80,3.4965075614664802,2.0794415416798357,2.302585092994046,0.6931471805599453,2.302585092994046,1.0986122886681098,2,2,1,3,4,0,0,0,0,0,0,0,-7.930925372483388,-9.347991392270032,-9.124847840955823,-10.734285753389923,-9.124847840955823,-10.328820645281759,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1584,1987,81361.0,0,0,18,5.093750200806762,3.1354942159291497,6.049733455231958,3.295836866004329,4.174387269895637,4.330733340286331,1,3,10,13,1,0,0,0,0,0,0,1,-6.906048301452204,-8.864304286329817,-5.9500650470270084,-8.703961636254638,-7.825411232363329,-7.669065161972635,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1585,1973,35860.0,1,1,37,2.70805020110221,0.0,2.0794415416798357,1.3862943611198906,0.6931471805599453,2.995732273553991,2,1,1,2,5,1,0,0,0,0,0,1,-8.47247472661686,0.0,-9.101083386039234,-9.794230566599179,-10.487377747159124,-8.184792654165078,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1586,1952,40442.0,1,1,52,3.8066624897703196,2.4849066497880004,3.9512437185814275,3.2188758248682006,3.091042453358316,2.5649493574615367,4,3,1,4,7,0,0,0,0,0,0,1,-7.494108818685301,-8.81586465866762,-7.349527589874193,-8.08189548358742,-8.209728855097305,-8.735821950994083,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1587,1965,61482.0,0,0,39,3.871201010907891,4.060443010546419,4.219507705176107,2.772588722239781,4.189654742026425,3.7612001156935624,1,3,2,6,2,0,0,0,0,0,0,0,-7.848445897679827,-7.659203898041299,-7.500139203411612,-8.947058186347936,-7.529992166561293,-7.958446792894156,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1588,1980,34968.0,1,0,11,5.062595033026967,1.791759469228055,3.8066624897703196,2.0794415416798357,0.6931471805599453,0.6931471805599453,7,3,2,5,7,0,0,0,0,0,0,0,-6.092740784076129,-9.363576347875041,-7.348673327332776,-9.07589427542326,-10.46218863654315,-10.46218863654315,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1589,1987,75794.0,0,0,33,6.625392368007956,5.075173815233827,6.437751649736401,4.143134726391533,3.4657359027997265,3.871201010907891,1,7,5,12,3,0,0,0,1,0,0,0,-5.3035292253766535,-6.853747778150782,-5.491169943648208,-7.785786866993077,-8.463185690584883,-8.057720582476719,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1590,1962,31497.0,0,1,22,4.68213122712422,0.0,3.332204510175204,2.5649493574615367,0.0,1.3862943611198906,2,3,1,4,8,0,0,0,0,0,0,0,-6.368663535618777,-11.050794762742996,-7.718590252567792,-8.48584540528146,-11.050794762742996,-9.664500401623105,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1591,1955,74268.0,0,0,83,5.293304824724492,4.189654742026425,5.752572638825633,4.574710978503383,5.159055299214529,3.713572066704308,1,4,3,5,2,0,0,0,0,0,0,0,-6.615277807362815,-7.718927890060882,-6.156009993261674,-7.333871653583924,-6.749527332872778,-8.195010565382999,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1592,1988,13724.0,1,0,43,0.6931471805599453,1.9459101490553132,1.6094379124341003,0.6931471805599453,2.70805020110221,3.295836866004329,1,2,0,2,9,1,0,0,0,0,0,0,-9.526901403978341,-8.274138435482973,-8.610610672104185,-9.526901403978341,-7.511998383436076,-6.9242117185339565,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1593,1965,45143.0,0,1,74,5.308267697401205,1.6094379124341003,4.30406509320417,2.3978952727983707,1.6094379124341003,2.6390573296152584,3,6,1,5,7,0,0,0,0,0,0,0,-6.102469991224432,-9.801299776191536,-7.1066725954214665,-9.012842415827265,-9.801299776191536,-8.771680359010377,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1595,1973,48432.0,0,1,3,5.7745515455444085,1.0986122886681098,3.912023005428146,1.3862943611198906,1.0986122886681098,3.7376696182833684,5,7,1,6,8,0,0,0,0,0,0,1,-5.706511666277037,-10.382450923153336,-7.569040206393299,-10.094768850701554,-10.382450923153336,-7.743393593538077,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1596,1960,17144.0,1,1,96,2.8903717578961645,0.6931471805599453,2.9444389791664403,0.0,0.6931471805599453,1.791759469228055,5,3,0,4,7,0,0,0,0,0,0,0,-7.552178959817193,-9.749403537153412,-7.498111738546918,0.0,-9.749403537153412,-8.650791248485303,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1597,1984,36108.0,1,0,68,4.948759890378168,2.0794415416798357,4.859812404361672,1.0986122886681098,2.3978952727983707,3.8501476017100584,3,7,1,4,9,1,0,0,0,0,0,0,-6.238657016599823,-9.107975365298154,-6.327604502616318,-10.088804618309881,-8.78952163417962,-7.337269305267932,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1598,1971,76445.0,1,0,2,6.6052979209482015,4.672828834461906,5.733341276897746,4.941642422609304,4.382026634673881,3.5553480614894135,1,2,5,13,6,0,0,0,0,0,0,0,-5.332176066606458,-7.264645153092753,-6.204132710656914,-6.995831564945355,-7.555447352880778,-8.382125926065246,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1599,1975,36663.0,1,0,40,2.8903717578961645,0.0,1.791759469228055,1.0986122886681098,1.0986122886681098,1.6094379124341003,1,1,1,3,2,0,0,0,0,0,0,0,-8.312298773769891,0.0,-9.410911062438,-10.104058242997946,-10.104058242997946,-9.593232619231955,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1600,1965,53843.0,0,1,64,5.934894195619588,0.0,4.477336814478207,2.9444389791664403,1.3862943611198906,4.290459441148391,4,8,5,3,7,0,0,0,0,0,0,0,-5.652080668360418,0.0,-7.1096380495017995,-8.642535884813565,-10.200680502860115,-7.2965154228316145,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1601,1956,90226.0,0,0,26,6.9874902470009905,4.68213122712422,6.47543271670409,5.53338948872752,5.017279836814924,4.68213122712422,1,4,7,12,2,0,0,0,1,0,0,0,-5.115729846411128,-7.421088866287899,-5.627787376708029,-6.569830604684599,-7.085940256597194,-7.421088866287899,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1602,1955,70638.0,0,0,69,6.923628628138427,2.4849066497880004,5.3706380281276624,2.772588722239781,2.4849066497880004,4.143134726391533,1,4,5,10,3,0,1,0,0,0,0,0,-4.9348420747277695,-9.373564053078196,-6.487832674738534,-9.085881980626416,-9.373564053078196,-7.715335976474664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1603,1960,44512.0,1,1,57,3.1354942159291497,0.0,1.791759469228055,0.0,0.0,0.6931471805599453,2,1,0,3,4,0,0,0,0,0,0,0,-8.261167059353966,-11.396661275283115,-9.604901806055059,0.0,0.0,-10.70351409472317,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1604,1961,27116.0,1,1,78,2.4849066497880004,0.0,3.044522437723423,0.6931471805599453,0.6931471805599453,1.0986122886681098,2,2,0,3,7,0,0,0,0,0,0,0,-8.416119769322801,-10.901026419110801,-7.8565039813873785,-10.207879238550856,-10.207879238550856,-9.802414130442692,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1606,1977,71855.0,0,1,59,6.306275286948016,3.4339872044851463,6.045005314036012,0.0,4.718498871295094,3.332204510175204,4,5,5,11,3,0,0,0,0,0,0,0,-5.569277372120277,-8.441565454583147,-5.830547345032281,0.0,-7.157053787773198,-8.543348148893088,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1607,1990,51250.0,1,0,28,5.834810737062605,3.4657359027997265,5.438079308923196,3.5263605246161616,3.4657359027997265,3.6888794541139363,5,10,5,4,9,1,0,0,0,0,0,0,-5.702807340497995,-8.071882174760873,-6.099538768637404,-8.01125755294444,-8.071882174760873,-7.848738623446663,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1608,1973,60432.0,0,1,61,5.8998973535824915,1.0986122886681098,2.70805020110221,1.3862943611198906,1.0986122886681098,2.3978952727983707,5,7,2,5,6,0,0,0,0,0,0,0,-5.802523871929692,-10.603808936844073,-8.994371024409974,-10.316126864392293,-10.603808936844073,-9.304525952713814,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1609,1964,65526.0,0,1,22,5.983936280687191,2.9444389791664403,4.23410650459726,2.4849066497880004,0.0,2.1972245773362196,1,4,4,8,2,0,0,0,0,0,0,0,-5.799413189298538,-8.838910490819288,-7.549242965388469,-9.298442820197728,0.0,-9.58612489264951,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1610,1988,68655.0,0,0,95,6.1224928095143865,2.9444389791664403,6.723832440821209,4.31748811353631,4.770684624465665,3.6375861597263857,1,4,5,11,3,0,0,0,0,0,0,0,-5.707503612801411,-8.885557443149358,-5.106163981494589,-7.512508308779487,-7.059311797850133,-8.192410262589412,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1611,1978,12393.0,0,0,38,1.6094379124341003,1.791759469228055,2.70805020110221,2.3978952727983707,1.9459101490553132,2.5649493574615367,1,2,0,3,9,0,0,0,0,0,0,0,-8.50859634419072,-8.326274787396764,-7.409984055522609,-7.720138983826449,-8.172124107569505,-7.553084899163283,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1612,1990,64509.0,0,0,19,6.728628613084702,5.220355825078324,6.354370040797351,3.1780538303479458,3.2188758248682006,4.343805421853684,1,6,3,9,4,1,0,0,0,0,0,1,-5.039078595408742,-6.547351383415119,-5.413337167696093,-8.589653378145497,-8.548831383625243,-7.42390178663976,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1613,1975,33955.0,1,0,92,4.605170185988092,0.6931471805599453,4.852030263919617,3.1354942159291497,1.9459101490553132,2.302585092994046,4,5,1,5,8,0,0,0,0,0,0,0,-6.520768392119746,-10.432791397547891,-6.27390831418822,-7.990444362178687,-9.180028429052523,-8.823353485113792,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1614,1977,31353.0,1,1,24,2.302585092994046,0.0,2.302585092994046,1.0986122886681098,0.0,1.9459101490553132,2,1,1,2,8,0,0,0,0,0,0,1,-8.743627322828512,0.0,-8.743627322828512,-9.947600127154448,-11.04621241582256,-9.100302266767246,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1615,1984,55434.0,1,0,21,5.472270673671475,4.74493212836325,5.3706380281276624,5.1298987149230735,4.23410650459726,4.330733340286331,3,5,3,13,4,0,0,0,0,0,0,0,-6.143824909787271,-6.871163455095496,-6.2454575553310825,-6.486196868535672,-7.381989078861486,-7.285362243172415,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1616,1983,28359.0,1,0,35,1.791759469228055,0.0,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,1,1,0,2,7,0,0,0,0,0,0,0,-9.154087430425385,0.0,-9.33640898721934,-10.252699719093494,-10.94584689965344,-10.252699719093494,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1617,1987,57100.0,1,0,9,5.062595033026967,2.3978952727983707,4.59511985013459,2.70805020110221,2.3978952727983707,2.833213344056216,2,3,2,7,3,0,0,0,0,0,0,0,-6.58311154317708,-9.247811303405676,-7.050586726069457,-8.937656375101836,-9.247811303405676,-8.812493232147832,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1618,1965,69139.0,0,1,23,4.454347296253507,2.4849066497880004,4.31748811353631,3.4965075614664802,2.70805020110221,1.791759469228055,1,4,1,5,4,0,0,0,0,0,0,0,-7.3826741342698785,-9.352114780735386,-7.519533316987076,-8.340513869056906,-9.128971229421175,-10.045261961295331,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1619,1956,52973.0,0,1,92,6.752270376141742,0.0,4.330733340286331,2.4849066497880004,2.1972245773362196,5.293304824724492,7,9,6,9,8,0,0,0,0,0,0,0,-4.81841443318463,0.0,-7.239951469040041,-9.085778159538371,-9.373460231990153,-6.27737998460188,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1620,1965,51717.0,0,1,55,4.584967478670572,0.0,2.833213344056216,0.0,0.0,1.6094379124341003,1,3,0,4,7,0,1,0,0,0,0,0,-6.961721528452462,-11.546689007123033,-8.713475663066818,0.0,-11.546689007123033,-9.937251094688934,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1621,1971,18793.0,1,0,14,1.3862943611198906,2.772588722239781,2.995732273553991,0.0,2.833213344056216,2.995732273553991,3,2,0,4,8,0,0,0,0,0,0,0,-9.148092558496655,-7.761798197376765,-7.538654646062555,0.0,-7.70117357556033,-7.538654646062555,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1622,1982,66664.0,0,0,78,5.986452005284438,4.564348191467836,6.102558594613569,5.393627546352362,4.564348191467836,3.4657359027997265,1,5,7,6,3,0,0,0,0,0,0,0,-5.81411553133755,-7.236219345154152,-5.6980089420084195,-6.406939990269627,-7.236219345154152,-8.334831633822262,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1623,1959,50664.0,1,1,64,5.746203190540153,2.0794415416798357,4.6443908991413725,1.791759469228055,1.3862943611198906,4.836281906951478,9,8,1,6,9,0,0,0,0,0,0,0,-5.779914868216058,-9.446676517076375,-6.881727159614839,-9.734358589528156,-10.13982369763632,-6.689836151804734,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1624,1963,54414.0,1,1,49,4.6913478822291435,2.8903717578961645,2.772588722239781,3.1780538303479458,3.258096538021482,2.8903717578961645,4,3,1,5,4,0,0,0,0,0,0,0,-6.906176051006424,-8.707152175339404,-8.824935210995786,-8.419470102887622,-8.339427395214086,-8.707152175339404,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1625,1952,54549.0,0,1,8,5.375278407684165,0.6931471805599453,1.791759469228055,0.0,0.0,2.1972245773362196,2,5,1,4,7,0,0,0,0,0,0,0,-6.224723432163285,-10.906854659287504,-9.808242370619395,0.0,0.0,-9.402777262511231,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1626,1971,47111.0,0,1,35,6.38856140554563,4.2626798770413155,5.030437921392435,4.787491742782046,4.718498871295094,3.713572066704308,6,3,2,10,9,0,0,0,0,0,0,0,-5.064847573398843,-7.190729101903158,-6.422971057552038,-6.665917236162428,-6.7349101076493785,-7.739836912240166,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1627,1963,41003.0,0,0,11,4.812184355372417,4.890349128221754,4.955827057601261,4.2626798770413155,3.784189633918261,4.477336814478207,1,6,2,8,6,0,0,0,0,0,0,0,-6.5023633389288324,-6.424198566079497,-6.3587206366999895,-7.051867817259935,-7.530358060382989,-6.8372108798230435,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1628,1982,19444.0,1,0,8,2.772588722239781,0.0,3.1354942159291497,1.0986122886681098,0.6931471805599453,2.302585092994046,3,4,1,2,7,0,0,0,0,0,0,1,-7.79585227648551,0.0,-7.432946782796142,-9.469828710057183,-9.875293818165346,-8.265855905731245,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1629,1976,36301.0,1,0,53,2.3978952727983707,2.4849066497880004,3.5553480614894135,1.0986122886681098,1.6094379124341003,2.4849066497880004,1,3,0,3,7,0,0,0,0,0,0,0,-8.794852475844438,-8.707841098854809,-7.637399687153395,-10.0941354599747,-9.58330983620871,-8.707841098854809,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1630,1947,73059.0,0,1,36,6.016157159698354,4.718498871295094,6.040254711277414,0.0,4.406719247264253,4.2626798770413155,1,9,3,13,4,0,0,0,0,0,0,0,-5.8760126337369565,-7.173670922140216,-5.8519150821578965,0.0,-7.485450546171057,-7.629489916393995,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1631,1969,42731.0,1,0,64,5.0689042022202315,0.6931471805599453,3.9318256327243257,1.791759469228055,0.6931471805599453,3.1780538303479458,3,4,1,5,5,0,0,0,0,0,0,0,-6.28692290946547,-10.662679931125757,-7.424001478961376,-9.564067642457646,-10.662679931125757,-8.177773281337755,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1632,1959,52854.0,1,1,43,4.653960350157523,0.0,2.302585092994046,0.0,0.0,0.0,2,2,1,4,5,0,0,0,0,0,0,0,-6.914475504740273,0.0,-9.265850761903751,0.0,-11.568435854897796,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1633,1978,22775.0,1,0,40,1.6094379124341003,0.0,2.0794415416798357,0.0,0.0,0.0,1,1,0,2,8,0,0,0,0,0,0,0,-9.117127990254003,-10.726565902688105,-8.647124361008268,0.0,0.0,-10.726565902688105,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1634,1948,46681.0,0,2,52,5.594711379601839,2.70805020110221,4.23410650459726,2.70805020110221,2.9444389791664403,3.6375861597263857,2,4,6,4,5,0,0,0,0,0,0,0,-5.84952830957987,-8.736189488079498,-7.210133184584449,-8.736189488079498,-8.499800710015268,-7.806653529455323,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1636,1954,50002.0,0,1,21,6.093569770045136,1.6094379124341003,4.2626798770413155,3.044522437723423,2.772588722239781,4.406719247264253,2,8,2,7,7,0,0,0,0,0,0,0,-5.4193956941251145,-9.903527551736149,-7.250285587128935,-8.468443026446828,-8.740376741930469,-7.106246216905997,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1637,1945,69755.0,0,0,23,5.37989735354046,4.343805421853684,5.921578419643816,4.709530201312334,3.1354942159291497,4.532599493153256,1,3,6,12,1,0,0,0,0,0,0,0,-6.465994208721694,-7.50208614040847,-5.924313142618338,-7.136361360949819,-8.710397346333004,-7.313292069108898,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1638,1969,44078.0,1,1,17,3.1780538303479458,0.0,2.302585092994046,0.6931471805599453,0.0,1.3862943611198906,2,2,0,3,5,0,0,0,0,0,0,0,-8.208809420958636,-11.386863251306583,-9.084278158312536,-10.693716070746637,0.0,-10.000568890186692,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1639,1976,30560.0,1,0,6,2.1972245773362196,0.0,1.6094379124341003,1.3862943611198906,1.6094379124341003,1.9459101490553132,1,1,0,3,7,0,0,0,0,0,0,0,-8.823369846504182,-11.020594423840402,-9.411156511406302,-9.634300062720511,-9.411156511406302,-9.074684274785088,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1640,1969,35924.0,1,1,56,2.0794415416798357,0.0,2.6390573296152584,0.6931471805599453,1.0986122886681098,1.9459101490553132,1,1,0,3,5,0,0,0,0,0,0,0,-9.10286651367095,0.0,-8.543250725735527,-10.48916087479084,-10.083695766682675,-9.236397906295473,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1641,1964,64140.0,0,2,71,7.285506548522785,0.0,4.110873864173311,0.0,2.70805020110221,5.3706380281276624,5,2,5,6,5,1,0,1,0,1,0,1,-4.476464105284306,0.0,-7.65109678963378,0.0,-9.053920452704881,-6.3913326256794285,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
