,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,MntWine_PerIncome,MntFruit_PerIncome,MntMeat_PerIncome,MntFish_PerIncome,MntSweet_PerIncome,MntGold_PerIncome,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Together,marital_status_Widow,Education_2n Cycle,Education_Bachelors,Education_HighSchool,Education_Master,Education_PhD,Dt_Custom_Weekday_0,Dt_Custom_Weekday_1,Dt_Custom_Weekday_2,Dt_Custom_Weekday_3,Dt_Custom_Weekday_4,Dt_Custom_Weekday_5,Dt_Custom_Weekday_6,Dt_Customer_Season_Autumn,Dt_Customer_Season_Spring,Dt_Customer_Season_Summer,Dt_Customer_Season_Winter
1670,1985,37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,0.0026628700993962403,2.6365050489071687e-05,0.0006063961612486488,3.954757573360753e-05,2.6365050489071687e-05,0.00013182525244535842,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1671,1951,86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,0.002574760420274795,0.0006177115806488858,0.004433668167648078,0.00019050917907862834,0.00113150906361852,0.00030596928761113034,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1672,1986,80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,0.007386980446962229,0.0006363783830997866,0.004198849527707415,0.0003244281953057736,0.00024956015023521046,0.00024956015023521046,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1673,1955,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,0.002684656157499828,0.000151442142217939,0.002223445997108832,0.0007159083086666208,0.0002409306808012666,0.0007365595098781579,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1674,1970,69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,0.005259649936246668,0.0003839689347397705,0.002629824968123334,0.0008910977164715429,0.0007751825663614235,0.0011663961979830764,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1675,1991,20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,0.0001980884464913584,0.0001980884464913584,0.0005447432278512356,0.0005942653394740752,0.0002723716139256178,0.00022284950230277818,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1676,1975,27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,0.0009066840750009067,0.000272005222500272,0.001994704965001995,0.0007072135785007072,0.000272005222500272,0.000272005222500272,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1677,1979,15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,3.152187618207036e-05,3.152187618207036e-05,0.00012608750472828143,0.00034674063800277393,0.00028369688563863323,0.00031521876182070356,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1678,1976,49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,0.003108348134991119,0.0,0.0007367188761504925,0.0,0.0,0.00023211690618440175,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1679,1980,33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,0.00033104610569399304,3.0095100517635728e-05,0.0004664740580233538,0.00010533285181172505,6.0190201035271456e-05,7.523775129408932e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1680,1978,70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,0.0048977853492333905,0.0008304940374787052,0.0035420215786484952,0.0005394662123793299,0.0007240204429301533,0.0006246450880181715,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1681,1971,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,0.0005623561414521866,6.539024900606822e-05,0.000366185394433982,9.15463486084955e-05,7.846829880728186e-05,0.0004315756434400502,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1682,1955,22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,0.0005985634477254589,0.0,0.00022169016582424404,0.0,0.0,8.867606632969761e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1683,1983,23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0.0001274643099932019,0.0,6.373215499660095e-05,0.0,0.0,2.124405166553365e-05,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1684,1952,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,0.0020743529030821848,7.083156254426973e-05,0.00041487058061643695,3.0356383947544167e-05,2.023758929836278e-05,0.0004654645538623439,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1685,1969,42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,0.00028415145272430207,0.0,9.471715090810068e-05,0.0,1.1839643863512585e-05,4.735857545405034e-05,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1686,1980,78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,0.004232824379037683,0.0003173031768394065,0.005394154006269911,0.00013326733427255073,0.0005267232735534148,0.0005267232735534148,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1687,1968,56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,0.006111366611242792,6.190964729189514e-05,0.0005394983549722291,8.844235327413592e-05,0.0,0.0004068348250610252,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1688,1971,58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,0.004224507283633248,0.00022279348757497857,0.001765209940017138,0.0009940017137960583,0.0006855184233076263,0.0006855184233076263,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1689,1989,81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,0.0030350788627996604,0.00043094426043808565,0.0019946562911705677,0.0008988266003422928,0.0002462538631074775,0.0005171331125257028,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1690,1951,49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,0.005031574658789978,5.092686901609289e-05,0.0008352006518639234,7.129761662253005e-05,0.0,0.001018537380321858,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1691,1987,61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,0.005025328952692314,0.000590739152248855,0.0033502193017948757,0.0006312007380193244,0.00038843122339650736,0.0006878469580979818,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1692,1985,18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,0.0002476746106004733,0.0,0.00013759700588915184,0.0,0.0,0.0001926358082448126,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1693,1981,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,2.05456936226167e-05,0.0001232741617357002,4.10913872452334e-05,0.0001643655489809336,4.10913872452334e-05,0.0002465483234714004,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1694,1990,18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,0.00032927230819888045,0.0001097574360662935,0.000521347821314894,0.00032927230819888045,0.00016463615409944023,0.00038415102623202724,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1695,1952,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,0.0019491457447661828,0.0010507740434747735,0.0017405951712521055,0.0006817999518729446,4.81270554263255e-05,0.00020855057351407716,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1696,1971,42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,0.0001308495705755002,1.1895415506863654e-05,4.7581662027454616e-05,2.3790831013727308e-05,0.0,8.326790854804558e-05,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1697,1983,86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,0.003072303072303072,0.00012127512127512127,0.0007334257334257335,0.00015015015015015014,0.0001155001155001155,0.0001155001155001155,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1698,1957,41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,0.00034992880758742185,0.0,2.4133021212925646e-05,0.0,0.0,1.2066510606462823e-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1699,1951,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,0.004151685774370802,0.0006173258259276847,0.003527576148158198,0.0017502204735092598,0.0007258666304863985,0.0007258666304863985,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1700,1976,61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,0.0031688064981003536,0.0010317044412419757,0.0028003406262282196,0.0,0.00036846587187213417,0.0014738634874885367,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1701,1955,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,0.0007281805887860189,0.0,0.00018204514719650472,0.0,0.0,2.6006449599500677e-05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1702,1989,18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,0.00016341649417147836,0.0002178886588953045,0.0005174855648763482,0.000435777317790609,0.00010894432944765226,0.00010894432944765226,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1703,1973,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,0.005289754962553624,0.0,0.0005907801934123464,0.0,0.0,0.00011815603868246928,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1705,1984,38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,0.00091683038637852,7.858546168958742e-05,0.0009037328094302554,2.6195153896529142e-05,3.929273084479371e-05,3.929273084479371e-05,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1706,1956,58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,0.008200354609929078,0.00010229132569558102,0.001653709765411893,0.00013638843426077467,0.00020458265139116204,0.00010229132569558102,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1707,1965,52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,0.0010745054396837884,9.593798568605254e-05,0.001026536446840762,0.0002878139570581576,0.0,0.00019187597137210508,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1708,1978,64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,0.002260349004057828,0.0,0.0009565982133214016,0.0013808958079397653,0.0007483066668723868,0.00040115408945736196,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1709,1973,54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,0.0018350485042971487,0.00011065619121389841,0.0002858618273025709,2.7664047803474603e-05,0.00011065619121389841,6.454944487477407e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1710,1986,83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,0.006346393332694702,0.0003652169748060159,0.004999281540377431,0.00047897308171280774,0.00011974327042820194,0.0006047035156624197,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1711,1959,77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,0.006062951496388029,0.00028379772961816305,0.0025541795665634673,0.0,0.0005675954592363261,0.0003740970072239422,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1712,1978,41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,0.0005345774408319969,2.4298974583272587e-05,0.00013364436020799923,2.4298974583272587e-05,3.644846187490888e-05,8.504641104145405e-05,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1713,1966,80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,0.0021269185800641805,0.00031717206895693923,0.005821040324386179,0.0012873454563546358,0.00021766710614691908,0.00016169556456628275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1714,1992,18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,5.33447135388883e-05,0.0002667235676944415,0.0002933959244638856,0.00032006828123332977,0.00024005121092499733,0.000533447135388883,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1715,1984,35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,0.0010654619843163996,0.00017047391749062393,0.002003068530514831,0.0006108648710080691,0.0005540402318445277,0.002656551880895556,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1716,1956,60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,0.004316785654989208,0.00016603021749958492,0.0030466544911173835,0.0003237589241241906,0.000672422380873319,0.00033206043499916984,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1717,1977,22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,0.00011308123756106386,6.784874253663831e-05,0.00020354622760991497,0.00013569748507327663,4.523249502442555e-05,0.00013569748507327663,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1718,1974,44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,0.0009799062894215174,5.631645341502973e-05,0.0007996936384934223,7.884303478104163e-05,0.00013515948819607136,0.00032663542980717247,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1719,1976,55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,0.0041678695150115476,0.00055030311778291,0.0016599307159353349,9.021362586605081e-05,0.00047813221709006926,0.0009652857967667437,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1720,1979,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,5.653550429669833e-05,5.653550429669833e-05,2.8267752148349163e-05,8.480325644504748e-05,2.8267752148349163e-05,5.653550429669833e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1721,1983,92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,0.005292406828772529,0.00023786098106842827,0.005054545847704101,0.00015677201024964592,0.0001351482846979706,0.00011893049053421413,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1722,1991,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,0.003899283285146168,0.000714499351965704,0.004724557730439888,0.0006646505599680968,0.0004098678453136597,0.0006148017679704895,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1723,1962,82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,0.0052136948807692774,0.00018771723728669873,0.003378910271160577,0.00037543447457339746,0.0005752625013624638,0.00047837618534352257,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1724,1982,38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,0.002233012229636746,3.8947887726222316e-05,0.001493002362838522,0.00020772206787318567,0.0,0.0002336873263573339,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1725,1979,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,0.00015012310094277307,0.0002101723413198823,0.0009307632258451931,0.0004503693028283192,0.00012009848075421846,0.0002101723413198823,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1726,1955,42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,0.0022777438594843375,2.3481895458601418e-05,0.0006574930728408397,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1727,1965,23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,0.00019125334693357134,0.00014875260317055548,0.00027625483445960306,6.375111564452378e-05,4.250074376301585e-05,0.00042500743763015854,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1728,1961,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,0.0033720169335345416,0.0004807628103257168,0.001802860538721438,0.0002403814051628584,0.0001802860538721438,0.0003605721077442876,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1729,1951,71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,0.003747872923903413,7.031656517642427e-05,0.0015258694643284065,0.0013922679904932005,0.001223508234069782,0.001371173020940273,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1730,1964,46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,0.0005116179918993818,0.0,0.00014922191430398636,0.0,0.0,6.395224898742272e-05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1731,1959,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0.00016051364365971107,2.6752273943285178e-05,0.00018726591760299626,0.0006153023006955591,0.00010700909577314071,0.0005082932049224184,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1732,1955,37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,0.00024164966169047363,2.6849962410052626e-05,0.00013424981205026313,0.0,0.0,0.0003356245301256578,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1733,1966,82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,0.0029237992405401142,0.000891698108629454,0.0030875805257985856,0.0006308612469215184,0.000649059167505793,0.000649059167505793,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1734,1958,75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,0.0013538265509277694,0.0006437312521568315,0.0006437312521568315,0.0001393644978896233,0.0007830957500464549,0.00017254652119667649,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1735,1954,70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,0.007659471189538004,0.0,0.0017845925418308493,0.0010921706356004797,9.993718234252755e-05,9.993718234252755e-05,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1736,1967,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,0.0015477724711293053,0.00010107901852273014,0.0014087888206605515,0.00013266621181108333,0.00027164986227983727,0.00010107901852273014,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1737,1963,77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,0.003615842555884138,0.00013559409584565517,0.0028539328744656947,0.00018724898950114285,0.00028410191510518226,0.00018724898950114285,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1738,1959,54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,0.0015731849265240797,0.00011821620835152044,0.0011912556380037828,0.00029099374363451185,2.7280663465735486e-05,5.456132693147097e-05,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1739,1971,42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,0.00025941560738626984,1.179161851755772e-05,0.00012970780369313492,0.0,5.89580925877886e-05,3.537485555267316e-05,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1740,1964,55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,0.0012194903247789673,8.96684062337476e-06,0.00010760208748049712,0.0,2.690052187012428e-05,0.0002869388999479923,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1741,1983,37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,0.0036871178805105652,0.0,0.0011530623189960312,0.00013407701383674783,0.00030837713182452003,0.0008849082913225357,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1742,1945,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,0.0006143584342636476,0.0002084430401965947,0.00031814990345796035,2.1941372652273127e-05,0.0001535896085659119,0.00027426715815341405,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1743,1947,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,0.002154406222892166,0.000163535785896105,0.005339798922085863,0.0005830406279774178,0.00018486654057820565,0.0013580580480937415,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1744,1969,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,0.006094411734324966,6.025548324897566e-05,0.0005336914230623559,0.0,0.0,0.0001291188926763764,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1745,1952,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0.0019805611589950485,0.0008068952869979827,0.004236200256739409,0.00016504676324958738,0.00072131548383153,0.0005379301913319885,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1746,1947,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,1.761245552854979e-05,8.806227764274895e-05,5.283736658564937e-05,0.00012328718869984853,7.044982211419916e-05,0.00014089964422839832,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1747,1946,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0.004638288321986983,0.00019450886511558315,0.0014588164883668736,0.0002543577466896087,0.00012717887334480436,0.001054836537742201,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1748,1969,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,0.0022317277292170355,0.00015021244331268508,0.00147351253916253,0.0007296032960901847,0.0006580735611793823,0.0010657930501709561,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1749,1949,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0.009289447486311598,0.0005350920856147337,0.0028247884519661524,0.0006968641114982578,0.0002675460428073668,0.0002675460428073668,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1750,1961,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,0.007246376811594203,0.00016576678980771052,0.0009314514855861829,0.00010261753654763032,7.893656657510025e-05,0.00016576678980771052,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1751,1974,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,0.0010891551268087756,0.0,0.0011780657494054102,0.0005445775634043878,0.00011113827824579342,0.0011780657494054102,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1752,1980,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,4.70824570764933e-05,6.27766094353244e-05,0.0001098590665118177,0.0002354122853824665,0.0001255532188706488,0.0001726356759471421,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1753,1949,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,0.0036843840291648083,0.0,0.0004557001299230158,5.817448467102329e-05,0.0,0.0003296554131357986,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1754,1971,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,0.00024693796918214147,0.0,0.00019755037534571315,0.000115237718951666,4.938759383642829e-05,0.000115237718951666,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1755,1979,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,9.366804046459348e-05,0.00028100412139378045,0.00012489072061945796,0.00021855876108405146,0.00024978144123891593,0.00021855876108405146,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1756,1968,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,0.00029182879377431906,2.4319066147859924e-05,0.0002796692607003891,0.0,9.72762645914397e-05,0.00029182879377431906,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1757,1971,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,0.0010059603148655785,1.2574503935819731e-05,0.0007544702361491839,5.0298015743278926e-05,7.54470236149184e-05,0.0002011920629731157,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1758,1955,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,0.0004002582311168496,0.0,7.746933505487412e-05,2.5823111684958038e-05,1.2911555842479019e-05,6.45577792123951e-05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
